objectid,identifier,title,creator,recipient,date,description,subject,location,latitude,longitude,source,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,object_translation,FromThePage Slug
32032191,32a,Artillerie Cie d'ouvriers de Neymerand - Résumé revue - 1782/10/13,,,1782-10-13,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032191/manifest,https://fromthepage.com/image-service/32575632/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575632/full/pct:10/0/default.jpg,,,,no32a
32032192,33a,Revue Rgt Saintonge - Résume - 1782/10/13,,,1782-10-13,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032192/manifest,https://fromthepage.com/image-service/32575635/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575635/full/pct:10/0/default.jpg,,,,no33a
32032193,34a,Revue Rgt Royal Deu x -Ponts - Résume - 1782/10/13,,,1782-10-13,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032193/manifest,https://fromthepage.com/image-service/32575639/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575639/full/pct:10/0/default.jpg,,,,noa34
32032194,35a,Revue Rgt Soissonnais - Résume - 1782/10/13,,,1782-10-13,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032194/manifest,https://fromthepage.com/image-service/32575643/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575643/full/pct:10/0/default.jpg,,,,no35a
32032195,36a,Revue Rgt Bourbonnais - Résume - 1782/10/13,,,1782-10-13,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032195/manifest,https://fromthepage.com/image-service/32575647/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575647/full/pct:10/0/default.jpg,,,,no36a
32032196,39a,Instruction pour M. Blanchard comm. des guerres pour départ armée au x  Antilles - 1782/11/01,,,1782-11-01,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032196/manifest,https://fromthepage.com/image-service/32575651/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575651/full/pct:10/0/default.jpg,,,,no39a
32032197,40a,"Apperçu du nombre officiers, soldats et domestiques qui doit embarquer sur la flotte du Mis de Vaudreuil - 1782/11/24",,,1782-11-24,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032197/manifest,https://fromthepage.com/image-service/32575654/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575654/full/pct:10/0/default.jpg,,,,no40a
32032200,46a,Rgt de Saintonge - Etat de la demi ration - Aller -1783/06/19,,,1783-06-19,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032200/manifest,https://fromthepage.com/image-service/32575657/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575657/full/pct:10/0/default.jpg,,,,no46a-jpg
32032203,48a,Note B de V  sur Rgt Bourdonnais et sur différents officiers - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032203/manifest,https://fromthepage.com/image-service/32575660/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575660/full/pct:10/0/default.jpg,,,,no48a
32032204,49a,Etat de quelques hommes à faire passer en France - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032204/manifest,https://fromthepage.com/image-service/32575664/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575664/full/pct:10/0/default.jpg,,,,no49a-jpg
32032206,51a,Congé limité pour Pierre Drouin soldat - 1782/10/20,,,1782-10-20,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032206/manifest,https://fromthepage.com/image-service/32575665/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575665/full/pct:10/0/default.jpg,,,,no51a
32032207,57a,"Demande envoi M de Gambs, major du rgt de Bourdonnais au x  eau x  -1783/06/17",,,1783-06-17,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032207/manifest,https://fromthepage.com/image-service/32575667/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575667/full/pct:10/0/default.jpg,,,,no57a-jpg
32032209,58,Etat des gratifications pour pertes naufrage de la Bourgogne - 1783/07/22,,,1783-07-22,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032209/manifest,https://fromthepage.com/image-service/32575668/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575668/full/pct:10/0/default.jpg,,,,no58-ead024a6-1f54-4ccc-91a6-3716d028404d
32032210,59a,Rgt Bourdonnais - demande congé pour 3 soldats - 1783/04/28,,,1783-04-28,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032210/manifest,https://fromthepage.com/image-service/32575670/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575670/full/pct:10/0/default.jpg,,,,no59a-jpg
32032212,60a,Brouillon réponse à précédente - 1783/04/23,,,1783-04-23,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032212/manifest,https://fromthepage.com/image-service/32575671/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575671/full/pct:10/0/default.jpg,,,,no60a-jpg
32032214,61a,Lettre du Mis de Laval pour envoi n°59 - 1783/04/29,,,1783-04-29,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032214/manifest,https://fromthepage.com/image-service/32575672/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575672/full/pct:10/0/default.jpg,,,,no61a-jpg
32032216,66a,Grâces demandées pour Rgt du Bourbonnais - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032216/manifest,https://fromthepage.com/image-service/32575673/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575673/full/pct:10/0/default.jpg,,,,no66a-jpg
32032218,67a,Copie lettre B de V à Ségur - Envoi de l'état n° 56 - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032218/manifest,https://fromthepage.com/image-service/32575674/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575674/full/pct:10/0/default.jpg,,,,no67a-jpg
32032220,68a,Etat des grâces accordées - 1783/08/02,,,1783-08-02,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032220/manifest,https://fromthepage.com/image-service/32575675/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575675/full/pct:10/0/default.jpg,,,,no68a
32032221,69a,Etat grâces accordées aux aides de camp du B de V - 1783/08/02,,,1783-08-02,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032221/manifest,https://fromthepage.com/image-service/32575677/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575677/full/pct:10/0/default.jpg,,,,no69a-jpg
32032223,70a,Lettre envoi précédentes signée Ségur - 1782/08/02,,,1782-08-02,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032223/manifest,https://fromthepage.com/image-service/32575678/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575678/full/pct:10/0/default.jpg,,,,no70a-jpg
32032225,71a,Lettre envoi état gratifications pour Bourgogne signée Ségur - 1783/07/22,,,1783-07-22,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032225/manifest,https://fromthepage.com/image-service/32575679/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575679/full/pct:10/0/default.jpg,,,,no71a-jpg
32032227,72a,"Lettre de Ségur - Nomination M. du Chevalier, Capitaine au Rgt de Bourdonnais, chevalier de St-Louis - 1783/07/24",,,1783-07-24,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032227/manifest,https://fromthepage.com/image-service/32575680/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575680/full/pct:10/0/default.jpg,,,,no72a-jpg
32032229,73a,Note manuscite Vioménil sur un rgt (?) - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032229/manifest,https://fromthepage.com/image-service/32575681/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575681/full/pct:10/0/default.jpg,,,,no73a-jpg
32032248,77a,Lettre de Blanchard au B de V sur emploi de fonds -1783/04/29,,,1783-04-29,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032248/manifest,https://fromthepage.com/image-service/32575726/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575726/full/pct:10/0/default.jpg,,,,no77a
32032251,79a,Brouillons lettres à Ségur et à Gribeauval - 1782/01/27,,,1782-01-27,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032251/manifest,https://fromthepage.com/image-service/32575733/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575733/full/pct:10/0/default.jpg,,,,no79a
32032254,81a,Mémoire signé Blanchard sur affectation fonds - 1783/04/28,,,1783-04-28,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032254/manifest,https://fromthepage.com/image-service/32575741/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575741/full/pct:10/0/default.jpg,,,,no81a
32032260,82a,Etat des appointements signé Blanchard - 1783/04/28,,,1783-04-28,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032260/manifest,https://fromthepage.com/image-service/32575753/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575753/full/pct:10/0/default.jpg,,,,no82a-jpg
32032264,83a,Projet destination des vaisseau x  (retour en France) - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032264/manifest,https://fromthepage.com/image-service/32575758/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575758/full/pct:10/0/default.jpg,,,,no83a
32032268,87a,Lettre chiffrée du Roi donnant cdt au B de V - 1781/08/24,,,1781-08-24,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032268/manifest,https://fromthepage.com/image-service/32575766/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575766/full/pct:10/0/default.jpg,,,,no87a
32032270,88a,Copie de la précédente - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032270/manifest,https://fromthepage.com/image-service/32575774/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575774/full/pct:10/0/default.jpg,,,,noa88-jpg
32032276,89a,Lettre chiffrée de Ségur - 1781/08/24,,,1781-08-24,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032276/manifest,https://fromthepage.com/image-service/32575783/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575783/full/pct:10/0/default.jpg,,,,no89a
32032278,90a,Copie de la précédente - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032278/manifest,https://fromthepage.com/image-service/32575789/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575789/full/pct:10/0/default.jpg,,,,no90a-jpg
32032280,93a,Copie de dépêches Ségur à Rochambeau (30-4-82 - 19-6-82 - 5-6-82) - 1782/10/21,,,1782-10-21,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032280/manifest,https://fromthepage.com/image-service/32575790/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575790/full/pct:10/0/default.jpg,,,,no93a
32032281,94a,Copie ordre SM pour pourvoir au x  emplois vacants - 1780/03/17,,,1780-03-17,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032281/manifest,https://fromthepage.com/image-service/32575798/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575798/full/pct:10/0/default.jpg,,,,no94a-jpg
32032286,98a,Lettre Rochambeau à B de V - 1782/07/12,,,1782-07-12,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032286/manifest,https://fromthepage.com/image-service/32575974/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575974/full/pct:10/0/default.jpg,,,,no98a
32032287,99a,Brouillon lettre B de V à Ségur - 1782/09/24,,,1782-09-24,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032287/manifest,https://fromthepage.com/image-service/32575977/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575977/full/pct:10/0/default.jpg,,,,no99a
32032288,100a,Copie lettre Damas à La Luzerne ,Joseph François Louis Charles de Damas,"Anne-César de Beuzeville, Chevalier de la Luzerne",1782-09-28,,,Martinique ,14.60588872,-61.06710714,,,,French,,,manifest,https://fromthepage.com/iiif/32032288/manifest,https://fromthepage.com/image-service/32575979/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575979/full/pct:10/0/default.jpg,,,,no100a
32032289,101a,Copy of a letter of the President of Congress to Washington ,President of Congress,George Washington ,1782-09-20,,,"Philadelphia, Pennsylvania, USA",39.95446916,-75.1792211,,,,French,,,manifest,https://fromthepage.com/iiif/32032289/manifest,https://fromthepage.com/image-service/32575982/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32575982/full/pct:10/0/default.jpg,,,,no101a
32032298,105a,Des vingt huit barils d'argent...(naufrage Gloire),"Antoine-Charles du Houx, Baron de Vioménil ","Philippe-Henir, Marquis de Ségur ",1782,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032298/manifest,https://fromthepage.com/image-service/32576007/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576007/full/pct:10/0/default.jpg,,,,no105a
32032299,106a,Compte rendu naufrage de l'Aigle et la Gloire par B de V,"Antoine-Charles du Houx, Baron de Vioménil ",,1782-09-17,,,Delaware (?) ,39.7386162,-75.60245485,,,,French,,,manifest,https://fromthepage.com/iiif/32032299/manifest,https://fromthepage.com/image-service/32576009/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576009/full/pct:10/0/default.jpg,,,,no106a
32032300,107a,Lettre à l'Amiral commandant l'escadre Anglaise moillé à la Delaware,"Louis-René-Madeleine Le Vassor, comte de La Touche-Tréville ","""English commander"" ",,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032300/manifest,https://fromthepage.com/image-service/32576014/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576014/full/pct:10/0/default.jpg,,,,no107a
32032301,108a,Lettre Latouche à B de V (4h du matin) - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032301/manifest,https://fromthepage.com/image-service/32576017/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576017/full/pct:10/0/default.jpg,,,,no108a-jpg
32032303,109a,La Luzerne à Vioménil ,"Anne-César de Beuzeville, Chevalier de La Luzerne","Antoine-Charles Du Houx, Baron de Vioménil ",1782-09-17,,,"Philadelphia, Pennsylvania, USA",39.95446916,-75.1792211,,,,French,,,manifest,https://fromthepage.com/iiif/32032303/manifest,https://fromthepage.com/image-service/32576018/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576018/full/pct:10/0/default.jpg,,,,no109a
32032304,110a,Lettre amiral Elphingstone à B de V,"George Keith Elphinstone, 1st Viscount Keith",,1782-09-17,,,"Warwick, Delaware, USA ",38.60201627,-75.20956877,,,,English,,,manifest,https://fromthepage.com/iiif/32032304/manifest,https://fromthepage.com/image-service/32576021/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576021/full/pct:10/0/default.jpg,,,,no110a
32032305,111a,Lettre de La Laune à Vioménil (translation),Amé de la Laune ,"Antoine-Charles Du Houx, Baron de Vioménil ",1782-09-17,,,"Annapolis, Maryland, USA",38.97787859,-76.48992152,,,,French,,,manifest,https://fromthepage.com/iiif/32032305/manifest,https://fromthepage.com/image-service/32576024/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576024/full/pct:10/0/default.jpg,,,,no111a
32032306,112a,Lettre Latouche à Vioménil,"Vice-Admiral Louis-René Madelaine Le Vassor, comte de Latouche-Tréville ","Antoine-Charles Du Houx, Baron de Vioménil ",1782-09-16,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032306/manifest,https://fromthepage.com/image-service/32576027/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576027/full/pct:10/0/default.jpg,,,,no112a
32032307,113a,Calculations by Vioménil ,"Antoine-Charles du Houx, Baron de Vioménil ",,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032307/manifest,https://fromthepage.com/image-service/32576029/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576029/full/pct:10/0/default.jpg,,,,no113a
32032308,114a,Draft lettres à Rochambeau,"Antoine-Charles du Houx, Baron de Vioménil ","Jean-Baptiste Donatien de Vimeur, comte de Rochambeau",1782-09-17,,,"Philadelphia, Pennsylvania, USA",39.95446916,-75.1792211,,,,French,,,manifest,https://fromthepage.com/iiif/32032308/manifest,https://fromthepage.com/image-service/32576031/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576031/full/pct:10/0/default.jpg,,,,no114a
32032309,115a,Financial account Vioménil,"Antoine-Charles du Houx, Baron de Vioménil ",,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032309/manifest,https://fromthepage.com/image-service/32576035/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576035/full/pct:10/0/default.jpg,,,,no115a
32032310,116a,Financial record ,"Antoine-Charles du Houx, Baron de Vioménil ",,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032310/manifest,https://fromthepage.com/image-service/32576038/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576038/full/pct:10/0/default.jpg,,,,no116a-jpg
32032312,117a,Invoice,Van Vleck & Barton ,"Antoine-Charles Du Houx, Baron de Vioménil ",1782-09-20,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032312/manifest,https://fromthepage.com/image-service/32576039/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576039/full/pct:10/0/default.jpg,,,,no117a-jpg
32032314,118a,Financial Report March to Yorktown,"Antoine-Charles du Houx, Baron de Vioménil ",,1781,,,"Philadelphia, Pennsylvania, USA",39.95446916,-75.1792211,,,,French,,,manifest,https://fromthepage.com/iiif/32032314/manifest,https://fromthepage.com/image-service/32576040/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576040/full/pct:10/0/default.jpg,,,,no118a
32032315,119a,"Several draft letters to Condé, Coigny, Madame de Vioménil ","Antoine-Charles du Houx, Baron de Vioménil ",,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032315/manifest,https://fromthepage.com/image-service/32576042/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576042/full/pct:10/0/default.jpg,,,,no119a
32032316,120a,"Draft letters to Vergennes, au duc de Coigny and perhaps au comte de Tréville (?) ","Antoine-Charles du Houx, Baron de Vioménil ",Comte de Vergennes,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032316/manifest,https://fromthepage.com/image-service/32576046/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576046/full/pct:10/0/default.jpg,,,,no120a
32032317,121a,Drafts unknown,"Antoine-Charles du Houx, Baron de Vioménil ",,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032317/manifest,https://fromthepage.com/image-service/32576049/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576049/full/pct:10/0/default.jpg,,,,no121a
32032318,123a,"Drafts to comte de Coigny, à la princesse de Guéménée","Antoine-Charles du Houx, Baron de Vioménil ",,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032318/manifest,https://fromthepage.com/image-service/32576051/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576051/full/pct:10/0/default.jpg,,,,no123a
32032321,125a,Letters from diverse Spanish and Dutch governors ,,"Antoine-Charles Du Houx, Baron de Vioménil ",1782,,,"Caracas, Venezuela",10.47782727,-66.90478509,,,,French,,,manifest,https://fromthepage.com/iiif/32032321/manifest,https://fromthepage.com/image-service/32576054/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576054/full/pct:10/0/default.jpg,,,,no125a
32032322,126a,Letters of Bellecombe to Vioménil ,"M. de Bellecombe, Gouverneur Général de St Domingue","Antoine-Charles Du Houx, Baron de Vioménil ",1783-03-14,,,"Cap François, Saint Domingue (today Cap-Haitien, Haiti)",19.73679168,-72.20566819,,,,French,,,manifest,https://fromthepage.com/iiif/32032322/manifest,https://fromthepage.com/image-service/32576065/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576065/full/pct:10/0/default.jpg,,,,no126a
32032323,127a,Letter Ségur à Vioménil ,"Philippe Henri, marquis de Ségur","Antoine-Charles Du Houx, Baron de Vioménil ",1783-01-25,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32032323/manifest,https://fromthepage.com/image-service/32576077/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576077/full/pct:10/0/default.jpg,,,,no127a-jpg
32032325,128a,Castries to Vioménil ,"Charles Eugène Gabriel de La Croix, Marquis de Castries","Antoine-Charles Du Houx, Baron de Vioménil ",1782-11-29,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32032325/manifest,https://fromthepage.com/image-service/32576078/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576078/full/pct:10/0/default.jpg,,,,no128a-jpg
32032327,129a,De Castries à Vioménil ,"Charles Eugène Gabriel de La Croix, Marquis de Castries","Antoine-Charles Du Houx, Baron de Vioménil ",1783-01-22,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32032327/manifest,https://fromthepage.com/image-service/32576079/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576079/full/pct:10/0/default.jpg,,,,no129a-jpg
32032329,130a,De Castries à Vioménil ,"Charles Eugène Gabriel de La Croix, Marquis de Castries","Antoine-Charles Du Houx, Baron de Vioménil ",1783-02-15,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32032329/manifest,https://fromthepage.com/image-service/32576080/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576080/full/pct:10/0/default.jpg,,,,no130a
32032330,131a,Lettre de Castries - 1783/02/20,,,1783-02-20,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032330/manifest,https://fromthepage.com/image-service/32576082/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576082/full/pct:10/0/default.jpg,,,,no131a-jpg
32032334,133a,Translation of a letter from Duc of Lancaster,,,1783-04-05,,,"Cap François, Saint Domingue (today Cap-Haitien, Haiti)",19.73679168,-72.20566819,,,,French,,,manifest,https://fromthepage.com/iiif/32032334/manifest,https://fromthepage.com/image-service/32576124/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576124/full/pct:10/0/default.jpg,,,,no133a
32032335,134a,Rostaing à Vioménil ,Marquis de Rostaing,"Antoine-Charles Du Houx, Baron de Vioménil ",1783-04-29,,,"Cap François, Saint Domingue (today Cap-Haitien, Haiti)",19.73679168,-72.20566819,,,,French,,,manifest,https://fromthepage.com/iiif/32032335/manifest,https://fromthepage.com/image-service/32576126/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576126/full/pct:10/0/default.jpg,,,,no134a
32032336,135a,Notes to discuss with Maréchal de Ségur,"Antoine-Charles du Houx, Baron de Vioménil ",,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032336/manifest,https://fromthepage.com/image-service/32576129/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576129/full/pct:10/0/default.jpg,,,,no135a
32032337,136a,Ségur à Vioménil,"Philippe Henri, marquis de Ségur","Antoine-Charles Du Houx, Baron de Vioménil ",1783-07-10,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32032337/manifest,https://fromthepage.com/image-service/32576132/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576132/full/pct:10/0/default.jpg,,,,no136a
32032338,137a,Ségur à Vioménil,"Philippe Henri, marquis de Ségur","Antoine-Charles Du Houx, Baron de Vioménil ",1783-06-10,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32032338/manifest,https://fromthepage.com/image-service/32576134/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576134/full/pct:10/0/default.jpg,,,,no137a-jpg
32032340,138a,Ségur à Vioménil,"Philippe Henri, marquis de Ségur","Antoine-Charles Du Houx, Baron de Vioménil ",1783-08-07,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32032340/manifest,https://fromthepage.com/image-service/32576135/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576135/full/pct:10/0/default.jpg,,,,no138a-jpg
32032342,139a,Lettre de Castries à Vioménil,"Charles Eugène Gabriel de La Croix, Marquis de Castries","Antoine-Charles Du Houx, Baron de Vioménil ",1783-08-25,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32032342/manifest,https://fromthepage.com/image-service/32576136/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576136/full/pct:10/0/default.jpg,,,,no139a-jpg
32032344,140a,Castries to Vioménil ,"Charles Eugène Gabriel de La Croix, Marquis de Castries","Antoine-Charles Du Houx, Baron de Vioménil ",1783-09-11,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32032344/manifest,https://fromthepage.com/image-service/32576137/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576137/full/pct:10/0/default.jpg,,,,no140a-jpg
32032346,141a,Ségur à Vioménil,"Philippe Henri, marquis de Ségur","Antoine-Charles Du Houx, Baron de Vioménil ",1783-08-13,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32032346/manifest,https://fromthepage.com/image-service/32576138/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576138/full/pct:10/0/default.jpg,,,,no141a-jpg
32032348,142a,Letter to Vioménil (unknown) ,,"Antoine-Charles Du Houx, Baron de Vioménil ",,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032348/manifest,https://fromthepage.com/image-service/32576139/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576139/full/pct:10/0/default.jpg,,,,no142a
32032349,143a,Letter to Vioménil (unknown) ,,,,,,"Versailles, Versailles, France",48.80759347,2.100656424,,,,French,,,manifest,https://fromthepage.com/iiif/32032349/manifest,https://fromthepage.com/image-service/32576143/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576143/full/pct:10/0/default.jpg,,,,no143a
32032350,144a,A la municipalité - notes de B de V sur ses impôts - n.d.,,,,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032350/manifest,https://fromthepage.com/image-service/32576147/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576147/full/pct:10/0/default.jpg,,,,no144a
32032351,145a,Lettre de Ségur - Supplément traitement pour B de V - 1783/06/28,,,1783-06-28,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032351/manifest,https://fromthepage.com/image-service/32576149/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576149/full/pct:10/0/default.jpg,,,,no145a-jpg
32032353,146a,Lettre de Castries - 1783/06/22,,,1783-06-22,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032353/manifest,https://fromthepage.com/image-service/32576150/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576150/full/pct:10/0/default.jpg,,,,no146a-jpg
32032355,147a,Lettre de Ségur - 1783/06/12,,,1783-06-12,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032355/manifest,https://fromthepage.com/image-service/32576151/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576151/full/pct:10/0/default.jpg,,,,no147a-jpg
32032357,148,Perte Bourgogne - CR de Champmartin - 1783/02/24,,,1783-02-24,,,,,,,,,French,,,manifest,https://fromthepage.com/iiif/32032357/manifest,https://fromthepage.com/image-service/32576152/full/pct:30/0/default.jpg,https://fromthepage.com/image-service/32576152/full/pct:10/0/default.jpg,,,,no148
